order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101314,2026-02-25,North,Delhi,Slim Fit Jeans,Fashion,1,1547,1547,CUST-51598,App
UK-2026-101494,2026-03-31,South,Hyderabad,43-inch Smart TV,Electronics,1,25585,25585,CUST-33821,App
UK-2026-100060,2026-01-12,South,Chennai,Ethnic Dupatta,Fashion,1,487,487,CUST-56926,App
UK-2026-100736,2026-02-12,West,Ahmedabad,Formal Shirt,Fashion,3,1076,3228,CUST-62727,Website
UK-2026-103326,2026-05-26,West,Surat,43-inch Smart TV,Electronics,2,25339,50678,CUST-86005,App
UK-2026-103543,2026-05-03,East,Patna,Silk Saree,Fashion,1,3406,3406,CUST-62481,App
UK-2026-102117,2026-03-14,South,Chennai,43-inch Smart TV,Electronics,2,27212,54424,CUST-89972,Marketplace
UK-2026-103728,2026-05-26,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,4,3380,13520,CUST-69536,App
UK-2026-100739,2026-02-03,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2434,2434,CUST-88941,App
UK-2026-100925,2026-02-03,South,Chennai,Ultrabook Air 14,Electronics,1,29264,29264,CUST-15713,App
UK-2026-101119,2026-02-25,Central,Bhopal,Noise-Cancelling Headphones,Electronics,1,8721,8721,CUST-50235,Marketplace
UK-2026-102535,2026-04-14,South,Bangalore,43-inch Smart TV,Electronics,1,27157,27157,CUST-12083,Website
UK-2026-103610,2026-05-27,West,Mumbai,Robot Vacuum R7,Home & Kitchen,3,18881,56643,CUST-77486,Website
UK-2026-103826,2026-05-17,North,Gurugram,Mixer Grinder 750W,Home & Kitchen,1,3278,3278,CUST-37813,Website
UK-2026-104175,2026-06-11,South,Kochi,Ultrabook Air 14,Electronics,1,30092,30092,CUST-36764,Website
UK-2026-104264,2026-06-23,North,Gurugram,Robot Vacuum R7,Home & Kitchen,1,18791,18791,CUST-83234,Marketplace
UK-2026-102231,2026-03-24,East,Patna,Dinner Set 24pc,Home & Kitchen,1,2604,"₹2,604",CUST-73416,App
UK-2026-102287,2026-04-19,South,Cochin,Adjustable Dumbbells 15kg,Sports,1,4934,4934,CUST-27388,Marketplace
UK-2026-101666,2026-03-01,Central,Bhopal,Wireless Earbuds Pro,Electronics,1,3111,3111,CUST-60402,Marketplace
UK-2026-101651,2026-03-18,West,Mumbai,Badminton Racket Set,Sports,1,2418,2418,CUST-43963,Website
UK-2026-102167,2026-03-12,East,Guwahati,Mirrorless Camera Lite,Electronics,2,29810,59620,CUST-57131,Website
UK-2026-102980,2026-04-16,South,Kochi,Cycling Helmet,Sports,2,1641,3282,CUST-11619,Marketplace
UK-2026-102585,2026-04-18,West,Surat,Adjustable Dumbbells 15kg,Sports,1,4809,4809,CUST-52535,Website
UK-2026-100127,2026-01-28,West,Mumbai,Ethnic Dupatta,Fashion,1,516,516,CUST-19221,Website
UK-2026-103249,2026-05-12,South,Hyderabad,Running Sneakers,Fashion,1,2724,2724,CUST-94883,App
UK-2026-101833,2026-03-31,East,Patna,Yoga Mat Pro,Sports,1,1143,"1,143.00",CUST-24016,App
UK-2026-102769,2026-04-29,South,Bengaluru,Yoga Mat Pro,Sports,1,1143,1143,CUST-57670,Website
UK-2026-100226,2026-01-25,Central,Nagpur,Silk Saree,Fashion,1,3548,3548,CUST-91942,App
UK-2026-104491,2026-06-02,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,2,9418,18836,CUST-93825,App
UK-2026-100901,2026-02-24,South,Hyderabad,Yoga Mat Pro,Sports,2,1148,2296,CUST-66725,Website
UK-2026-102936,2026-04-20,North,Delhi,Power Bank 20000mAh,Electronics,1,1770,1770,CUST-12761,App
UK-2026-101539,2026-03-15,South,BLR,Wireless Earbuds Pro,Electronics,2,3080,6160,CUST-44725,Marketplace
UK-2026-102267,2026-04-03,West,Pune,Sunscreen SPF50,Beauty,1,566,,CUST-36923,Website
UK-2026-100111,2026-01-27,East,Kolkata,Bluetooth Speaker Mini,Electronics,1,1464,1464,CUST-18461,Marketplace
UK-2026-101808,2026-03-03,South,Kochi,Cricket Bat English Willow,Sports,1,8968,8968,CUST-37237,App
UK-2026-101648,2026-03-27,West,Mumbai,Smart Watch X2,Electronics,1,4522,4522,CUST-62152,Website
UK-2026-100502,2026-01-03,Central,Nagpur,Ultrabook Air 14,Electronics,2,29937,59874,CUST-66307,Website
UK-2026-104815,2026-06-07,West,Pune,Foldable Treadmill T2,Sports,1,24496,24496,CUST-43990,App
UK-2026-101576,2026-03-03,Central,Indore,Mixer Grinder 750W,Home & Kitchen,2,3333,6666,CUST-19683,Website
UK-2026-102093,2026-03-15,South,Bengaluru,Cycling Helmet,Sports,1,1657,1657,CUST-21641,App
UK-2026-101089,2026-02-15,West,Ahmedabad,Running Sneakers,Fashion,2,2706,5412,CUST-55519,App
UK-2026-103455,2026-05-25,East,Bhubaneswar,Silk Saree,Fashion,3,3562,10686,CUST-77094,Website
UK-2026-100485,2026-01-09,South,Hyderabad,Makeup Brush Set,Beauty,2,1255,2510,CUST-50689,App
UK-2026-103785,2026-05-14,North,Chandigarh,Noise-Cancelling Headphones,Electronics,2,8810,17620,CUST-87541,App
UK-2026-103258,2026-05-23,South,Madras,Modern Wall Clock,Home & Kitchen,1,761,761,CUST-27949,App
UK-2026-104655,2026-06-08,East,Patna,Noise-Cancelling Headphones,Electronics,4,8750,35000,CUST-68728,App
UK-2026-103904,2026-05-04,West,Surat,Matte Lipstick Set,Beauty,1,898,898,CUST-64514,App
UK-2026-102965,2026-04-24,South,Bengaluru,Yoga Mat Pro,Sports,1,1155,1155,CUST-27374,App
UK-2026-102509,14-04-26,West,Mumbai,Adjustable Dumbbells 15kg,Sports,2,4767,9534,CUST-92205,Website
UK-2026-103643,2026-05-27,North,Noida,Cycling Helmet,Sports,2,1534,3068,CUST-74477,Marketplace
UK-2026-102636,2026-04-19,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,3011,3011,CUST-57020,Website
UK-2026-104366,2026-06-21,South,Hyderabad,Air Fryer 5L,Home & Kitchen,2,5599,11198,CUST-78158,Marketplace
UK-2026-101388,2026-02-09,West,Surat,Bluetooth Speaker Mini,Electronics,-1,1496,1496,CUST-37608,App
UK-2026-102584,2026-04-30,South,Cochin,Non-Stick Cookware Set,Home & Kitchen,1,2776,2776,CUST-79156,Marketplace
UK-2026-102499,2026-04-13,South,Hyderabad,Yoga Mat Pro,Sports,,1208,1208,CUST-54269,App
UK-2026-104808,2026-06-29,South,Chennai,Eau de Parfum 100ml,Beauty,1,2017,2017,CUST-88342,Website
UK-2026-101140,2026-02-11,South,Madras,Ionic Hair Dryer,Beauty,1,1897,1897,CUST-15811,App
UK-2026-103938,2026-05-13,West,Pune,Yoga Mat Pro,Sports,2,1199,2398,CUST-22832,App
UK-2026-104599,2026-06-12,West,Ahmedabad,Matte Lipstick Set,Beauty,2,927,1854,CUST-62152,Website
UK-2026-104823,2026-06-10,West,Mumbai,Ultrabook Air 14,Electronics,1,28503,28503,CUST-67763,App
UK-2026-102384,2026-04-04,South,Bengaluru,Smart Watch X2,Electronics,2,4547,9094,CUST-98968,App
UK-2026-102485,2026-04-06,South,Bengaluru,Beard Grooming Kit,Beauty,1,974,974,CUST-13694,Website
UK-2026-104794,2026-06-30,North,Gurugram,Wireless Earbuds Pro,Electronics,2,2921,5842,CUST-41346,App
UK-2026-104502,2026-06-01,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,1,5194,5194,CUST-93780,App
UK-2026-101781,2026-03-20,West,Ahmedabad,43-inch Smart TV,Electronics,1,26413,26413,CUST-27877,Website
UK-2026-104157,2026-06-17,East,Guwahati,Cotton Kurta Set,Fashion,1,1301,1301,CUST-67944,Website
UK-2026-100336,2026-01-16,North,Noida,Sunscreen SPF50,Beauty,1,571,571,CUST-16124,App
UK-2026-100328,2026-01-03,North,Delhi,Eau de Parfum 100ml,Beauty,1,2018,2018,CUST-62414,Website
UK-2026-100174,2026-01-22,East,Guwahati,Face Wash Combo,Beauty,1,457,457,CUST-51354,Marketplace
UK-2026-102338,2026-04-24,West,Pune,Vitamin C Serum,Beauty,1,683,683,CUST-71453,Website
UK-2026-100645,2026-01-22,West,Surat,Robot Vacuum R7,Home & Kitchen,1,19346,19346,CUST-17013,App
UK-2026-104793,2026-06-11,Central,Indore,Running Sneakers,Fashion,1,2803,2803,CUST-96196,App
UK-2026-100086,2026-01-05,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,8758,8758,CUST-86951,App
UK-2026-100937,2026-02-14,South,Chennai,Leather Wallet,Fashion,1,862,862,CUST-84595,App
UK-2026-102345,2026-04-29,North,Gurugram,Air Fryer 5L,Home & Kitchen,1,5230,5230,CUST-73063,App
UK-2026-100712,2026-01-13,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3359,3359,CUST-85770,Marketplace
UK-2026-104275,2026-06-08,West,Mumbai,Ionic Hair Dryer,Beauty,1,1934,1934,CUST-36080,Marketplace
UK-2026-103463,2026-05-23,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1463,1463,CUST-61447,Marketplace
UK-2026-100827,2026-02-27,West,Surat,Silk Saree,Fashion,2,3395,6790,CUST-14918,App
UK-2026-102790,2026-04-10,South,Hyderabad,Formal Shirt,Fashion,1,1116,1116,CUST-18773,Website
UK-2026-100149,2026-01-23,East,Bhubaneswar,Cotton Kurta Set,Fashion,1,1259,1259,CUST-66451,App
UK-2026-104153,2026-06-10,South,Bengaluru,Smart Watch X2,Electronics,1,4649,4649,CUST-32295,App
UK-2026-104267,2026-06-10,North,Gurugram,43-inch Smart TV,Electronics,1,26730,26730,CUST-85770,Marketplace
UK-2026-102765,2026-04-16,South,Hyderabad,43-inch Smart TV,Electronics,1,26425,26425,CUST-21099,Marketplace
UK-2026-103657,2026-05-01,North,Gurugram,Vitamin C Serum,Beauty,1,682,682,CUST-67547,App
UK-2026-100422,2026-01-14,West,Mumbai,Yoga Mat Pro,Sports,1,1169,1169,CUST-48692,App
UK-2026-104779,2026-06-28,South,Chennai,Matte Lipstick Set,Beauty,1,920,920,CUST-70726,App
UK-2026-101991,2026-03-06,West,Ahmedabad,Eau de Parfum 100ml,Beauty,2,1995,3990,CUST-80225,App
UK-2026-104780,2026-06-26,West,Pune,Foldable Treadmill T2,Sports,3,25531,76593,CUST-41697,Marketplace
UK-2026-102323,2026-04-25,East,Bhubaneswar,EAU DE PARFUM 100ML,Beauty,2,1915,3830,CUST-96459,App
UK-2026-101270,2026-02-27,South,Bengaluru,Cricket Bat English Willow,Sports,2,9169,18338,CUST-65523,App
UK-2026-103817,2026-05-10,North,Gurugram,Face Wash Combo,Beauty,1,429,429,CUST-22340,App
UK-2026-100128,2026-01-15,North,Delhi,Ethnic Dupatta,Fashion,2,480,960,CUST-38454,App
UK-2026-102223,2026-03-05,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,3024,3024,CUST-69042,App
UK-2026-104059,2026-06-06,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,1,4811,4811,CUST-65788,App
UK-2026-102061,2026-03-17,South,Chennai,Matte Lipstick Set,Beauty,1,869,869,CUST-43484,App
UK-2026-102217,2026-03-07,North,Delhi,Foldable Treadmill T2,Sports,2,24440,48880,CUST-22982,Website
UK-2026-100361,2026-01-30,South,Chennai,Modern Wall Clock,Home & Kitchen,1,829,829,CUST-20966,Marketplace
UK-2026-100537,06/01/2026,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3120,3120,CUST-99563,Marketplace
UK-2026-104870,2026-06-03,South,Chennai,Cricket Bat English Willow,Sports,2,9427,18854,CUST-50279,Website
UK-2026-100957,2026-02-14,North,Chandigarh,Leather Wallet,Fashion,1,894,894,CUST-12095,App
UK-2026-102194,2026-03-20,South,Hyderabad,Matte Lipstick Set,Beauty,3,914,2742,CUST-54229,App
UK-2026-104244,2026-06-15,East,Guwahati,Power Bank 20000mAh,Electronics,1,1757,1757,CUST-46889,Marketplace
UK-2026-103293,2026-05-23,West,Mumbai,Football Size 5,Sports,1,907,907,CUST-82153,Marketplace
UK-2026-101175,2026-02-22,West,Surat,Dinner Set 24pc,Home & Kitchen,3,2395,7185,CUST-25793,Website
UK-2026-104242,2026-06-24,South,Hyderabad,Makeup Brush Set,Beauty,,1310,1310,CUST-56193,Marketplace
UK-2026-100185,2026-01-31,West,Pune,Denim Jacket,Fashion,2,2288,4576,CUST-87064,Website
UK-2026-100279,2026-01-25,South,Hyderabad,Gym Gloves,Sports,1,487,487,CUST-36155,App
UK-2026-103147,"May 20, 2026",West,Surat,Makeup Brush Set,Beauty,1,1259,1259,CUST-25889,App
UK-2026-100889,2026-02-02,North,Gurugram,Silk Saree,Fashion,1,3593,3593,CUST-57055,Website
UK-2026-102025,2026-03-12,West,Ahmedabad,dinner set 24pc,Home & Kitchen,1,2394,2394,CUST-27050,App
UK-2026-104701,2026-06-10,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,18068,18068,CUST-20347,App
UK-2026-100420,2026-01-20,South,Hyderabad,Formal Shirt,Fashion,1,1077,1077,CUST-68821,App
UK-2026-101171,2026-02-26,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1108,1108,CUST-11619,Marketplace
UK-2026-101168,2026-02-27,North,Gurugram,Makeup Brush Set,Beauty,1,1254,1254,CUST-81876,Website
UK-2026-103210,2026-05-20,South,Kochi,Wireless Earbuds Pro,Electronics,1,2993,2993,CUST-34648,App
UK-2026-104876,2026-06-17,North,Gurugram,Mirrorless Camera Lite,Electronics,2,28500,57000,CUST-42497,App
UK-2026-100155,2026-01-27,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5287,5287,CUST-65751,Website
UK-2026-103511,"May 21, 2026",South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2390,2390,CUST-30205,App
UK-2026-102738,2026-04-12,South,Bengaluru,Denim Jacket,Fashion,1,2110,2110,CUST-76764,Website
UK-2026-102780,2026-04-14,East,Guwahati,Air Fryer 5L,Home & Kitchen,1,5262,5262,CUST-66904,Website
UK-2026-102518,2026-04-28,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,2,18970,37940,CUST-88958,Website
UK-2026-100183,2026-01-10,North,Delhi,Slim Fit Jeans,Fashion,1,1672,1672,CUST-92051,App
UK-2026-101025,2026-02-18,West,Surat,Eau de Parfum 100ml,Beauty,4,2097,8388,CUST-58524,App
UK-2026-103886,2026-05-06,Central,Nagpur,DINNER SET 24PC,Home & Kitchen,1,2621,2621,CUST-62056,App
UK-2026-103551,2026-05-14,North,Gurugram,Football Size 5,Sports,1,907,907,CUST-77309,Website
UK-2026-102230,2026-03-28,South,Kochi,Eau de Parfum 100ml,Beauty,2,2099,4198,CUST-34398,Website
UK-2026-103080,2026-04-11,,Bhopal,Denim Jacket,Fashion,1,2188,2188,CUST-97834,App
UK-2026-103141,2026-05-13,North,Chandigarh,Vitamin C Serum,Beauty,2,714,1428,CUST-96908,App
UK-2026-102335,2026-04-21,East,Kolkata,Power Bank 20000mAh,Electronics,1,1720,1720,CUST-45567,Marketplace
UK-2026-102153,2026-03-31,North,Chandigarh,Wireless Earbuds Pro,Electronics,1,3088,3088,CUST-79427,Website
UK-2026-102985,2026-04-11,West,Surat,Matte Lipstick Set,Beauty,1,909,909,CUST-58834,Website
UK-2026-104012,2026-05-26,Central,Bhopal,43-inch Smart TV,Electronics,1,25143,25143,CUST-43741,Marketplace
UK-2026-102537,2026-04-29,Central,Raipur,Wireless Earbuds Pro,Electronics,1,2970,2970,CUST-85968,Website
UK-2026-102548,2026-04-01,Central,Indore,Silk Saree,Fashion,2,3654,7308,CUST-22957,Marketplace
UK-2026-104199,2026-06-09,West,Mumbai,Sunscreen SPF50,Beauty,2,542,1084,CUST-39399,Website
UK-2026-103092,2026-05-30,North,Noida,Smart Watch X2,Electronics,1,4296,4296,CUST-85770,Marketplace
UK-2026-103104,2026-05-06,East,Patna,Modern Wall Clock,Home & Kitchen,1,823,823,CUST-69245,App
UK-2026-102547,2026-04-18,North,Gurugram,Foldable Treadmill T2,Sports,1,24226,24226,CUST-85585,App
UK-2026-103769,2026-05-16,North,Noida,Mirrorless Camera Lite,Electronics,1,29718,29718,CUST-38211,Marketplace
UK-2026-104463,2026-06-01,North,Chandigarh,Wireless Earbuds Pro,Electronics,1,2861,2861,CUST-13087,App
UK-2026-100960,2026-02-18,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,2,3301,6602,CUST-69798,App
UK-2026-102966,2026-04-24,Central,Raipur,Wireless Earbuds Pro,Electronics,2,2856,5712,CUST-66369,App
UK-2026-103419,2026-05-16,North,Gurugram,Bluetooth Speaker Mini,Electronics,2,1561,3122,CUST-23331,App
UK-2026-101298,2026-02-26,West,Ahmedabad,Mirrorless Camera Lite,Electronics,-2,29458,29458,CUST-61482,Marketplace
UK-2026-101607,2026-03-08,South,BLR,Mixer Grinder 750W,Home & Kitchen,1,3329,3329,CUST-50781,Website
UK-2026-104858,2026-06-15,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,833,833,CUST-35929,Website
UK-2026-101875,"Mar 12, 2026",West,Pune,Running Sneakers,Fashion,1,2896,2896,CUST-58407,App
UK-2026-100342,2026-01-02,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,3,1336,4008,CUST-45231,Website
UK-2026-104094,2026-06-10,West,Ahmedabad,Sunscreen SPF50,Beauty,2,572,1144,CUST-23045,App
UK-2026-102314,2026-04-10,South,Kochi,Matte Lipstick Set,Beauty,2,909,1818,CUST-21574,App
UK-2026-101444,2026-02-28,East,Patna,Leather Wallet,Fashion,1,874,874,CUST-23327,Marketplace
UK-2026-103400,2026-05-28,East,Bhubaneswar,  Cotton Kurta Set,Fashion,3,1360,4080,CUST-74779,Website
UK-2026-104705,2026-06-30,West,Ahmedabad,Non-Stick Cookware Set,Home & Kitchen,4,2794,11176,CUST-69993,Marketplace
UK-2026-102583,2026-04-17,East,Patna,Slim Fit Jeans,Fashion,1,1623,1623,CUST-53325,Website
UK-2026-104454,2026-06-23,West,Surat,Silk Saree,Fashion,1,3661,3661,CUST-14229,Website
UK-2026-100399,2026-01-30,South,Bengaluru,Ethnic Dupatta,Fashion,1,474,474,CUST-71052,Website
UK-2026-102730,2026-04-22,Central,Nagpur,Silk Saree,Fashion,1,3492,3492,CUST-43219,Marketplace
UK-2026-101194,2026-02-01,South,Kochi,43-inch Smart TV,Electronics,1,24887,24887,CUST-22832,Marketplace
UK-2026-101845,2026-03-23,East,Guwahati,Gym Gloves,Sports,1,476,476,CUST-47299,App
UK-2026-104696,2026-06-12,North,Gurugram,Wireless Earbuds Pro,Electronics,1,2878,2878,CUST-80341,App
UK-2026-101255,2026-02-03,South,Bengaluru,Cycling Helmet,Sports,1,1628,1628,CUST-35929,App
UK-2026-100212,2026-01-06,North,Noida,Cricket Bat English Willow,Sports,1,8819,8819,CUST-87405,App
UK-2026-103377,2026-05-06,North,Gurugram,Modern Wall Clock,Home & Kitchen,2,797,1594,CUST-81063,Website
UK-2026-100315,2026-01-14,South,Chennai,Face Wash Combo,Beauty,1,454,454,CUST-82499,Website
UK-2026-101340,2026-02-04,North,Gurugram,Gym Gloves,Sports,2,503,1006,CUST-15300,App
UK-2026-101003,2026-02-14,South,Kochi,Vitamin C Serum,Beauty,1,723,723,CUST-42358,App
UK-2026-102618,2026-04-12,East,Guwahati,Yoga Mat Pro,Sports,1,1147,1147,CUST-96703,App
UK-2026-101150,2026-02-11,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,1,2588,2588,CUST-59140,App
UK-2026-100010,2026-01-08,North,Gurugram,Smart Watch X2,Electronics,1,4321,4321,CUST-47956,Website
UK-2026-104886,2026-06-03,West,Ahmedabad,Ethnic Dupatta,Fashion,2,485,970,CUST-87897,App
UK-2026-102051,2026-03-15,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3219,3219,CUST-80702,App
UK-2026-103131,2026-05-20,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,1,2827,2827,CUST-85177,App
UK-2026-100397,2026-01-05,West,Pune,Denim Jacket,Fashion,1,2119,2119,CUST-80928,App
UK-2026-101906,2026-03-30,East,Patna,Electric Kettle 1.5L,Home & Kitchen,2,1075,2150,CUST-46262,Marketplace
UK-2026-101659,2026-03-30,North,Delhi,  Formal Shirt,Fashion,1,1137,1137,CUST-74498,Marketplace
UK-2026-103174,2026-05-18,South,Chennai,Ethnic Dupatta,Fashion,1,489,489,CUST-67763,Website
UK-2026-103076,2026-04-13,South,Kochi,43-inch Smart TV,Electronics,1,27213,27213,CUST-34088,App
UK-2026-102993,2026-04-25,North,Noida,Ionic Hair Dryer,Beauty,1,1842,1842,CUST-43806,Website
UK-2026-104416,2026-06-08,South,Hyderabad,Foldable Treadmill T2,Sports,2,26124,52248,CUST-89302,App
UK-2026-103388,2026-05-15,South,Hyderabad,Badminton Racket Set,Sports,2,2379,4758,CUST-40826,Marketplace
UK-2026-104107,2026-06-20,North,Noida,Ethnic Dupatta,Fashion,2,517,1034,CUST-81504,App
UK-2026-103819,2026-05-06,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8667,8667,CUST-56533,Marketplace
UK-2026-103984,2026-05-24,West,Surat,Bluetooth Speaker Mini,Electronics,2,1522,3044,CUST-50546,Website
UK-2026-103746,2026-05-17,West,Ahmedabad,Formal Shirt,Fashion,1,1046,1046,CUST-28340,App
UK-2026-104522,2026-06-22,North,Chandigarh,Ultrabook Air 14,Electronics,1,29360,29360,CUST-38964,Marketplace
UK-2026-102668,2026-04-03,West,Mumbai,Sunscreen SPF50,Beauty,2,524,1048,CUST-39070,App
UK-2026-103945,2026-05-01,East,Patna,Formal Shirt,Fashion,4,1110,4440,CUST-89310,Website
UK-2026-101244,2026-02-05,West,Ahmedabad,Cycling Helmet,Sports,1,1567,1567,CUST-61961,Website
UK-2026-101662,2026-03-28,North,Gurugram,Cotton Kurta Set,Fashion,1,1313,1313,CUST-16483,Website
UK-2026-100577,2026-01-20,South,Hyderabad,Matte Lipstick Set,Beauty,4,866,3464,CUST-49767,Website
UK-2026-102948,2026-04-18,South,Kochi,Eau de Parfum 100ml,Beauty,2,1950,3900,CUST-69072,Website
UK-2026-104006,2026-05-27,East,Guwahati,Beard Grooming Kit,Beauty,1,1007,1007,CUST-12800,Website
UK-2026-101735,2026-03-27,North,Noida,Noise-Cancelling Headphones,Electronics,1,8608,8608,CUST-43056,Website
UK-2026-104936,2026-06-21,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,18248,18248,CUST-78574,App
UK-2026-104729,2026-06-26,West,Pune,Football Size 5,Sports,1,854,854,CUST-36643,App
UK-2026-101184,2026-02-05,North,Noida,Formal Shirt,Fashion,1,1121,1121,CUST-53765,Marketplace
UK-2026-100419,2026-01-18,East,Calcutta,Formal Shirt,Fashion,1,1070,1070,CUST-62163,App
UK-2026-100480,2026-01-07,North,Delhi,Bluetooth Speaker Mini,Electronics,1,1526,1526,CUST-71021,Website
UK-2026-100055,2026-01-06,South,Hyderabad,Sunscreen SPF50,Beauty,1,546,546,CUST-56364,App
UK-2026-100949,2026-02-16,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,790,790,CUST-17269,Website
UK-2026-101964,2026-03-11,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2813,2813,CUST-67849,App
UK-2026-104364,2026-06-25,East,Calcutta,Running Sneakers,Fashion,1,2861,2861,CUST-39326,Website
UK-2026-101765,2026-03-30,South,Chennai   ,Dinner Set 24pc,Home & Kitchen,2,2589,5178,CUST-83980,App
UK-2026-101708,2026-03-09,West,Mumbai,Cotton Kurta Set,Fashion,4,1324,5296,CUST-82902,Website
UK-2026-102945,2026-04-09,West,Surat,Makeup Brush Set,Beauty,1,1241,1241,CUST-61011,Marketplace
UK-2026-101019,2026-02-10,North,Noida,Eau de Parfum 100ml,Beauty,1,1909,1909,CUST-16201,App
UK-2026-101631,2026-03-15,East,Patna,Running Sneakers,Fashion,1,2770,2770,CUST-92870,App
UK-2026-102637,2026-04-15,South,Chennai,Foldable Treadmill T2,Sports,1,24435,24435,CUST-71615,Marketplace
UK-2026-103135,2026-05-01,West,Ahmedabad,Badminton Racket Set,Sports,2,2620,5240,CUST-59094,App
UK-2026-102152,31-03-26,South,Kochi,Running Sneakers,Fashion,3,2796,8388,CUST-95761,App
UK-2026-104916,2026-06-24,Central,Raipur,Mixer Grinder 750W,Home & Kitchen,1,3291,3291,CUST-87605,App
UK-2026-101079,2026-02-23,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,18813,18813,CUST-56739,App
UK-2026-103047,2026-04-12,South,Hyderabad,Ethnic Dupatta,Fashion,1,504,504,CUST-56364,Website
UK-2026-101860,"Mar 21, 2026",North,Noida,Cricket Bat English Willow,Sports,1,9148,9148,CUST-22630,Website
UK-2026-102578,2026-04-19,West,Mumbai,Wireless Earbuds Pro,Electronics,2,3093,6186,CUST-63536,Marketplace
UK-2026-102135,2026-03-11,West,Pune,Running Sneakers,Fashion,2,2843,5686,CUST-67849,App
UK-2026-100106,2026-01-09,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2999,2999,CUST-60180,App
UK-2026-101613,2026-03-27,,Ahmedabad,Denim Jacket,Fashion,2,2150,4300,CUST-87405,App
UK-2026-101702,2026-03-13,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2799,2799,CUST-40605,App
UK-2026-101148,2026-02-14,West,Pune,Ethnic Dupatta,Fashion,1,483,483,CUST-92820,App
UK-2026-103671,2026-05-30,South,Kochi,Eau de Parfum 100ml,Beauty,1,1957,1957,CUST-41345,Marketplace
UK-2026-101769,2026-03-24,South,Chennai,Adjustable Dumbbells 15kg,Sports,1,4963,4963,CUST-10975,Website
UK-2026-103704,2026-05-31,East,BHUBANESWAR,Dinner Set 24pc,Home & Kitchen,1,2453,2453,CUST-81843,Website
UK-2026-104573,2026-06-30,North,Delhi,Foldable Treadmill T2,Sports,4,26074,104296,CUST-80714,Website
UK-2026-100107,2026-01-15,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,1,1460,1460,CUST-95685,Website
UK-2026-100945,2026-02-04,South,Bengaluru,Formal Shirt,Fashion,2,1154,2308,CUST-45866,Website
UK-2026-101737,2026-03-20,Central,Indore,Mirrorless Camera Lite,Electronics,4,29511,,CUST-12218,Marketplace
UK-2026-103459,2026-05-22,North,Gurugram,Ethnic Dupatta,Fashion,2,519,1038,CUST-43484,Marketplace
UK-2026-101574,2026-03-31,West,Surat,Ethnic Dupatta,Fashion,1,500,500,CUST-59405,App
UK-2026-103211,2026-05-26,West,Pune,Air Fryer 5L,Home & Kitchen,1,5318,5318,CUST-93004,App
UK-2026-102737,2026-04-16,Central,Nagpur,Matte Lipstick Set,Beauty,1,906,906,CUST-95347,App
UK-2026-104558,2026-06-27,South,Hyderabad,Leather Wallet,Fashion,2,915,1830,CUST-84595,App
UK-2026-101023,2026-02-17,Central,Raipur,43-inch Smart TV,Electronics,1,25342,25342,CUST-39525,Website
UK-2026-103839,2026-05-24,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,2,1351,2702,CUST-89773,App
UK-2026-100329,2026-01-26,West,Mumbai,43-inch Smart TV,Electronics,1,24794,24794,CUST-74195,Website
UK-2026-104495,"Jun 1, 2026",Central,Raipur,Football Size 5,Sports,1,942,942,CUST-43700,App
UK-2026-104057,2026-06-02,South,Kochi,Cotton Kurta Set,Fashion,2,1283,2566,CUST-91084,Marketplace
UK-2026-102420,2026-04-24,West,Pune,Smart Watch X2,Electronics,1,4335,4335,CUST-73997,App
UK-2026-100816,2026-02-20,West,Pune,Running Sneakers   ,Fashion,3,2849,8547,CUST-82435,App
